revenue,sale_quantity
308.9800000000003,154
1904.0500000000145,765
801.900000000004,270
1857.170000000013,664
1139.3900000000024,287
217.86999999999995,73
1542.890000000012,637
345.32000000000085,356
265.1299999999995,311
169.5999999999999,321
171.80999999999972,747
241.79999999999976,251
247.0,494
694.7500000000023,175
1436.640000000005,312
203.87999999999968,868
1170.9600000000032,168
2834.409999999988,471
633.5999999999996,220
1807.17000000001,645
913.2600000000027,158
121.25000000000001,231
1799.2700000000107,650
442.53000000000156,149
110.5799999999999,114
859.8100000000029,173
627.6000000000026,240
115.92000000000002,222
342.45999999999964,1501
275.4999999999999,265
88.59,172
2006.2700000000132,717
516.140000000002,262
274.51,283
258.0499999999994,304
423.9200000000013,386
7926.919999999987,1306
13461.799999999905,2230
14047.019999999899,1566
3076.849999999993,1311
18892.409999999894,1878
6349.669999999993,911
5129.779999999939,3404
2999.9999999999827,554
2893.1699999999946,161
1686.5900000000004,547
9250.740000000085,1998
4242.560000000032,1084
5497.539999999959,1109
12507.119999999943,696
3127.8400000000133,579
7370.420000000091,1515
6323.089999999934,1276
2007.0000000000043,200
5947.35,6078
2676.4799999999987,384
2624.100000000031,1333
2139.2799999999947,442
3525.209999999985,393
1741.9500000000148,1185
10939.579999999813,3671
2697.8199999999733,936
29379.84999999991,5168
3977.1999999999716,1380
1345.0800000000022,203
8693.689999999922,1759
16742.159999999913,1548
4583.999999999984,1110
2215.1200000000076,562
1237.4500000000014,268
295.0199999999997,99
2957.579999999996,740
8607.719999999987,1672
6637.499999999975,2310
3239.3300000000104,663
4940.419999999985,486
1393.930000000005,496
3234.5999999999913,180
12982.399999999961,4892
3347.200000000036,896
4059.8300000000136,997
6713.760000000094,2364
648.9000000000009,110
3693.3899999999944,1006
15270.639999999892,5159
2059.930000000008,513
22951.74999999999,1525
1058.3999999999974,270
18442.36999999972,4663
12623.909999999934,1053
502.60999999999996,299
2961.360000000007,457
6928.819999999891,2346
1878.1300000000015,63
4404.840000000084,2343
4960.079999999967,996
2976.329999999996,288
1791.7999999999936,310
343.98000000000013,351
3273.760000000018,1106
5704.809999999962,1341
13675.139999999885,1962
3636.619999999963,1846
4709.20999999996,1289
3462.3599999999947,1637
54323.480000000294,6784
4055.46000000002,477
4516.5799999999645,901
12905.929999999735,4729
3657.180000000015,736
5558.520000000035,860
5146.600000000041,1812
9048.720000000087,1865
4012.5299999999775,399
4238.500000000006,518
7255.799999999884,2085
6856.43999999996,7014
4234.590000000011,256
14784.16999999997,2995
7191.320000000013,1671
10745.999999999935,1800
4947.699999999981,970
8826.260000000028,2982
7172.670000000027,1033
552.4000000000003,328
3344.120000000029,846
6399.8399999999665,1778
12481.989999999943,2057
9212.780000000013,2546
8699.629999999985,2180
2401.980000000004,301
1657.0199999999847,701
11978.71999999987,1492
3835.469999999933,1621
5797.929999999996,327
11369.56999999995,2293
273.24000000000007,92
7558.579999999874,1866
14003.469999999928,1537
11341.319999999836,3259
1984.9800000000162,410
11020.309999999938,2868
18375.460000000054,5064
5239.0799999999535,1764
1744.960000000002,304
5189.499999999971,5350
4267.790000000012,861
1196.7900000000054,403
6944.609999999999,851
669.300000000004,690
4265.789999999975,1209
3647.5199999999613,816
3375.4400000000205,1363
7331.440000000154,3244
19106.09999999997,2130
11510.159999999814,2892
2911.4799999999877,509
4489.300000000015,512
4943.599999999974,620
9168.659999999973,3436
14592.419999999669,3714
4314.0000000000255,669
1580.800000000007,320
4883.069999999961,2508
7662.71999999991,2456
5278.579999999946,1298
1696.5200000000132,1146
6087.609999999999,1492
778.8000000000006,60
9653.009999999933,1947
2305.7400000000066,463
11438.66999999995,761
2354.4299999999866,1311
2435.150000000007,405
2962.8800000000056,1504
1990.1900000000094,694
3333.319999999993,1642
9624.109999999802,1587
3430.370000000037,3012
2524.120000000007,428
2838.2199999999925,2926
1889.7600000000023,155
5522.439999999983,5973
2015.9600000000028,202
4103.50999999998,2083
3011.5000000000273,936
2283.2600000000048,658
2096.640000000009,768
3256.4199999999873,746
7231.189999999965,2032
1371.889999999999,173
4282.899999999983,420
3182.859999999997,257
9677.309999999994,1707
908.1800000000006,91
2468.2899999999786,857
16313.759999999886,908
3993.770000000005,805
2494.8599999999847,879
5304.419999999975,1786
7058.87999999998,2386
4829.000000000027,2462
12210.509999999911,1363
1690.320000000008,858
337.5600000000007,348
2861.250000000013,503
4244.100000000049,873
8842.949999999844,2253
42686.70000000018,5649
1779.6100000000074,403
7868.879999999963,8171
4612.860000000032,1561
8488.759999999893,2111
7302.10999999997,1795
2222.5000000000136,458
11845.359999999964,988
3608.869999999991,1263
7464.029999999963,2461
1156.9400000000019,178
13137.979999999749,3301
3819.2200000000125,687
1734.8400000000083,351
12802.679999999953,4027
2997.359999999956,828
3141.160000000023,1298
4272.840000000003,858
3263.080000000041,841
5781.979999999951,2968
15782.689999999846,3202
8153.149999999973,8344
394.2699999999995,234
1243.3200000000031,624
1103.5199999999998,228
896.9400000000029,453
6094.519999999913,1228
590.319999999999,314
958.3200000000032,161
5775.530000000038,1182
2550.3999999999946,320
620.3100000000006,667
1447.8800000000047,409
1108.129999999997,241
5894.599999999908,1525
8269.270000000024,1793
1223.0400000000031,273
2638.569999999975,1411
5251.599999999869,2390
3184.0199999999913,266
4093.129999999969,2165
2213.040000000026,1128
4221.260000000003,639
4297.529999999968,2277
5906.09999999999,490
11762.529999999984,1149
17234.39999999989,1820
5776.1799999999885,700
3746.8400000000283,2239
3565.28000000002,1201
1946.490000000008,713
5303.489999999983,567
2275.680000000017,783
4239.120000000039,1317
1581.0200000000075,531
4577.019999999974,1129
3741.319999999991,336
4795.679999999967,4944
2846.840000000009,824
8258.659999999998,3279
3298.680000000014,561
3070.2400000000175,1238
5216.579999999978,1314
5915.299999999975,745
907.7499999999993,190
8268.08999999998,4197
1839.3000000000075,615
2913.6600000000167,1141
2977.04000000001,748
4232.109999999979,4363
7389.330000000007,829
9874.829999999967,1239
536.0000000000005,200
1554.300000000009,785
4678.179999999986,494
1604.9100000000058,453
3029.4600000000105,3108
8456.94999999998,905
4613.569999999977,781
2925.509999999985,562
302.94000000000034,102
14703.719999999828,1610
460.35000000000105,155
2076.6200000000063,346
2769.349999999996,2855
1385.960000000003,181
1792.650000000005,245
6744.670000000037,1513
668.0,668
2110.5800000000013,217
12380.590000000102,1487
1413.1200000000026,476
5863.040000000017,589
706.2600000000011,237
19036.549999999952,1909
711.3600000000017,144
4220.369999999961,1421
6333.150000000019,374
5417.140000000028,5537
12780.729999999854,2109
4150.629999999994,4279
7082.249999999997,1425
5072.139999999968,1037
3888.9200000000005,1004
3173.1200000000254,2144
2271.8100000000118,459
6457.80000000005,2351
1360.6799999999985,276
10209.150000000067,2205
4583.590000000001,562
10222.85999999992,1995
4949.400000000022,502
8403.240000000054,2245
5558.179999999954,841
8465.019999999993,686
12383.569999999962,6211
10048.559999999852,3372
1893.5300000000082,381
3252.560000000007,400
4557.440000000018,1216
3107.369999999998,621
448.9599999999997,92
9206.829999999925,1859
4675.21,566
9538.13999999996,9905
6497.339999999978,3157
1137.5100000000052,383
3616.9200000000055,1836
4525.029999999972,1569
1601.5600000000065,241
1165.0300000000038,173
27337.549999999952,3629
2708.640000000009,684
2068.64999999998,876
6157.629999999987,1511
1244.8800000000017,156
2360.5200000000036,249
4506.060000000011,1136
1765.960000000006,901
7337.019999999947,2505
7812.299999999891,3973
3248.0399999999872,726
7342.719999999973,2473
2686.619999999989,944
2332.45,480
4638.449999999969,787
4245.120000000011,1210
4713.220000000057,970
10624.389999999968,11045
2225.240000000005,456
4106.690000000031,829
1834.3600000000033,758
4931.860000000059,1016
3154.149999999985,323
2816.570000000001,908
8208.479999999956,8390
2425.510000000008,269
3535.61999999996,726
2161.950000000006,435
4364.400000000027,1104
5175.650000000028,5291
3668.1600000000117,740
3896.0400000000436,801
8255.04000000001,464
9516.86,1930
2605.1599999999967,327
10757.780000000026,2741
5729.729999999973,1430
18785.289999999895,2357
4577.040000000016,2350
2745.3600000000233,932
2885.439999999971,1000
6991.42,7148
4891.680000000011,1422
2788.8499999999876,1445
2420.390000000005,296
12402.759999999957,2081
16705.709999999915,1393
3938.1499999999833,395
5232.810000000002,781
3270.4400000000173,825
4276.060000000066,2299
9197.379999999972,1154
2720.5199999999913,916
13887.9899999999,1812
5215.669999999979,1297
41970.31999999951,7042
1504.6300000000076,379
6280.819999999939,739
5893.360000000027,1574
24801.959999999977,3538
2504.5800000000118,507
6010.469999999955,3051
3749.8800000000333,1104
4941.02999999997,1254
9858.889999999974,1237
11508.749999999858,2293
10753.429999999897,1228
3170.2200000000043,139
282.27000000000004,291
2166.1799999999985,474
12607.829999999907,2599
1256.2799999999918,551
3525.2400000000152,1013
2468.399999999996,510
6506.909999999989,3303
441.0399999999997,149
9372.06999999994,3163
1091.260000000003,308
9542.219999999958,9905
1394.9600000000044,742
10509.839999999756,5308
3484.3200000000343,714
5126.36000000006,1054
3878.689999999981,977
9122.320000000123,3291
3716.3499999999485,1289
3690.680000000003,3724
641.2400000000011,92
5074.279999999991,544
2073.8000000000056,298
2757.899999999995,694
11689.569999999978,4395
2163.480000000009,726
5591.599999999985,1130
3164.1899999999837,618
5784.699999999954,1039
25816.78,8726
14094.889999999974,3387
7592.379999999986,2442
8257.740000000003,457
24459.169999999987,1361
5407.719999999979,5583
8408.69999999996,669
2155.9200000000174,608
8203.55999999987,1497
5958.080000000027,6094
2959.1400000000117,331
3646.620000000017,567
5296.970000000002,858
1980.139999999983,547
494.3199999999996,167
3733.229999999954,1257
6747.3399999999465,3426
6324.559999999962,2514
32511.799999999697,5455
7643.230000000023,959
5457.8400000000265,1843
3336.430000000015,3454
1306.600000000001,175
3256.449999999984,825
1381.3800000000033,154
11791.209999999868,3007
1958.2700000000025,246
5891.290000000003,557
12435.699999999897,3847
21501.63999999964,2967
7047.509999999977,7327
10755.549999999967,715
8793.21999999998,3086
6341.789999999994,707
5721.479999999973,2261
2391.2000000000185,490
7190.209999999937,3688
5823.170000000034,1491
7167.959999999986,7330
4386.360000000028,4491
1950.8900000000028,128
3894.020000000038,1131
3954.0500000000093,568
4724.329999999971,1439
2508.680000000009,1206
938.5200000000053,316
2099.790000000012,707
7004.849999999993,1005
2940.269999999992,291
5443.100000000004,2218
10368.469999999954,10600
8050.230000000091,2052
4228.229999999992,4359
2307.2199999999934,990
858.2400000000022,288
6568.35,705
5931.390000000003,6063
903.6100000000013,228
2669.0600000000045,227
5213.979999999943,1047
24281.470000000016,1351
2091.9600000000087,702
3489.1600000000117,1400
2800.4200000000133,581
4719.519999999998,2247
2485.1400000000085,2562
7562.260000000109,2848
1055.1199999999992,218
2244.6100000000024,173
12662.510000000231,4778
12219.240000000133,1623
2170.4500000000035,789
7267.029999999883,1466
4965.100000000052,1535
5107.499999999968,1125
3050.819999999997,306
3477.869999999965,1171
9506.280000000037,524
4493.619999999997,2326
18549.529999999686,1878
2572.259999999998,258
23686.270000000066,1891
3744.0000000000205,582
5038.059999999978,1260
2597.7000000000075,948
10839.199999999964,1360
2078.900000000003,589
1744.6000000000008,220
7110.36000000001,469
7442.490000000025,2367
4029.199999999979,1016
4346.76000000002,979
1502.8900000000087,379
563.6400000000008,136
2327.2300000000355,2334
3299.5000000000273,1070
8230.769999999995,3265
932.6900000000002,250
1719.1599999999985,1020
5994.440000000071,1243
2171.9700000000043,711
12739.859999999928,2571
2137.5800000000067,357
396.4400000000007,212
3662.2899999999854,357
7486.550000000034,2069
6254.909999999978,2533
5061.759999999989,2574
2921.360000000033,3017
4439.88999999999,637
5490.0600000000695,1130
4259.660000000006,763
9070.989999999942,9418
4168.099999999997,2361
1354.979999999999,66
4541.679999999984,1144
4009.67999999999,996
859.5600000000015,174
2319.7899999999977,446
1259.2800000000059,424
2818.529999999998,949
2753.570000000006,1402
8015.14999999999,975
4270.560000000014,1722
3669.699999999979,750
3030.879999999995,304
18658.689999999922,2677
4430.560000000031,1492
11545.749999999964,723
11410.919999999838,3279
15415.679999999986,4189
5673.120000000051,3384
13867.409999999922,1878
2114.5000000000005,320
2403.000000000015,900
4900.769999999985,532
504.63000000000017,89
213.32999999999998,39
920.3000000000056,255
763.6800000000014,296
582.4200000000014,235
1225.2900000000034,209
2815.8799999999887,404
5731.929999999929,1019
2089.299999999993,445
1757.6300000000092,299
2170.5300000000047,364
1758.1600000000121,399
964.7300000000022,538
587.7600000000016,158
1008.3800000000032,127
4005.4199999999714,426
1456.840000000003,172
1621.3500000000079,365
1473.690000000003,261
238.19999999999996,60
959.0400000000054,432
2564.3099999999968,473
857.5200000000036,216
467.18000000000103,94
2132.460000000013,359
2368.7400000000016,226
3599.809999999963,923
1633.500000000008,275
727.7899999999996,88
2530.1099999999965,363
2064.0499999999997,180
2664.5300000000148,426
2036.6100000000106,513
9760.8200000001,892
3272.9400000000223,552
4088.529999999981,424
230.25999999999996,58
1662.9900000000064,317
821.7599999999969,192
1449.7700000000023,301
7910.039999999971,2273
6133.630000000017,737
1955.230000000009,277
2596.4700000000203,805
1842.0200000000145,494
3375.5400000000254,987
3451.2700000000073,487
1731.730000000003,174
2647.3099999999968,523
1176.2000000000094,602
5314.109999999928,1093
2116.920000000004,236
2123.8200000000056,360
571.550000000001,115
3339.949999999987,335
2726.1000000000217,883
757.980000000001,95
1894.8600000000138,638
2096.620000000022,717
1810.4500000000073,391
1455.119999999992,376
481.3600000000011,88
839.7400000000017,121
1030.1400000000049,1062
1762.5600000000165,612
2748.689999999987,271
1745.4300000000094,589
3435.8899999999776,537
802.3800000000011,311
4321.339999999989,210
1581.1800000000258,1631
1847.5399999999852,998
4763.069999999983,531
821.860000000002,205
1526.120000000001,272
2972.54999999999,665
3295.6600000000053,367
1416.0700000000024,551
1461.3400000000067,304
1383.7800000000022,139
4053.6799999999776,1034
706.6600000000011,89
361.2700000000005,91
714.6000000000012,90
2753.149999999993,395
1688.8500000000115,542
1671.6000000000058,280
2626.4999999999973,300
2197.800000000014,370
1059.0600000000013,334
1235.5200000000045,208
1369.6100000000042,213
2852.33999999999,822
548.0000000000007,100
1180.6800000000042,364
3213.5400000000222,541
4118.220000000001,488
220.01000000000013,49
1924.6800000000069,773
750.5700000000049,381
1424.5000000000055,287
1273.260000000004,256
1118.7400000000036,134
5087.249999999994,425
2869.440000000016,323
1137.779999999999,294
6517.520000000056,2056
1972.4800000000098,306
1099.6900000000044,277
1387.440000000008,738
980.1000000000025,165
3510.989999999959,984
684.2399999999993,121
1662.5900000000079,754
2319.1200000000085,678
2435.279999999997,417
817.8200000000015,103
735.6700000000052,376
1414.8000000000043,203
619.7400000000015,313
1644.389999999997,319
2148.120000000011,242
1958.570000000006,281
1430.7100000000046,244
2951.810000000019,502
1254.8400000000026,215
358.6500000000003,45
3449.7499999999927,285
313.2300000000005,159
2156.980000000006,434
1764.18000000001,297
4600.779999999993,452
3893.2699999999563,801
1572.9000000000156,535
1382.0000000000043,235
3270.400000000008,560
10190.139999999938,1462
989.3000000000023,210
3360.8199999999897,1706
3165.710000000014,490
1348.5700000000088,308
3660.3399999999706,922
1242.2400000000036,192
349.3600000000006,88
2090.880000000012,352
453.49999999999994,114
1352.180000000004,194
435.11999999999983,98
1792.8100000000038,145
2026.9500000000062,215
866.6799999999982,461
2902.5100000000034,443
1670.320000000004,237
262.56,48
2083.540000000003,182
3513.0499999999806,891
3772.869999999972,957
789.8400000000013,72
520.070000000001,131
4763.999999999982,596
999.4600000000019,118
2604.640000000001,446
3892.5799999999745,414
754.5599999999989,262
2484.520000000013,358
1243.9199999999994,213
1635.5600000000209,1109
955.8900000000009,247
4379.870000000002,703
1451.9700000000046,210
932.950000000004,235
423.87000000000063,71
13066.099999999931,2630
429.1200000000003,144
2481.020000000003,356
2602.9199999999937,436
1087.7199999999996,383
1517.6200000000013,217
3231.2399999999716,672
1769.7600000000114,901
1378.5900000000001,413
1467.060000000002,147
1518.4799999999998,456
898.6600000000008,124
4126.800000000004,285
845.1500000000049,866
4116.240000000026,828
487.0800000000027,249
11154.519999999973,2258
708.509999999999,113
6646.680000000005,444
3418.6199999999776,1506
5756.499999999973,1450
1766.9200000000062,226
2860.41999999999,726
5309.099999999991,765
6174.449999999967,1015
615.0800000000008,70
2557.17,861
2939.1899999999923,227
2225.039999999993,381
1116.569999999997,389
2790.389999999998,410
4167.339999999982,322
6423.400000000009,770
813.8500000000012,91
2099.040000000001,105
3496.530000000027,1310
2166.320000000017,2240
3476.9400000000196,501
1064.92,559
319.23999999999995,46
4672.779999999948,1634
3322.329999999984,289
1911.060000000014,616
2568.2100000000028,363
1396.0799999999947,504
6187.520000000002,1216
4625.729999999986,309
1322.0100000000068,333
894.7900000000046,927
3004.0699999999865,431
1316.4400000000026,330
4795.219999999987,926
1473.1699999999948,313
270.1799999999996,109
2290.620000000008,577
2609.6200000000063,557
4334.369999999984,365
1815.0300000000082,308
2472.119999999999,346
1831.6800000000032,216
2209.6800000000135,372
5321.130000000022,521
2571.7599999999907,2074
3046.4299999999903,613
1424.0900000000047,287
3355.6799999999857,256
284.88000000000034,110
1382.6000000000063,348
287.62000000000035,146
6083.509999999942,773
3398.3199999999742,856
4068.059999999984,448
3679.73999999999,441
4337.860000000019,619
1945.9000000000096,492
3305.6299999999846,479
1795.3700000000067,305
1270.3200000000068,288
1853.4200000000042,186
7716.18999999994,1330
3848.8800000000238,651
1165.9500000000035,293
2787.0399999999904,362
2091.000000000005,300
2028.1300000000065,286
4641.9799999999705,934
361.0200000000005,66
1221.4800000000039,351
1461.1800000000062,294
2741.3099999999936,923
1148.3300000000065,581
1987.0800000000079,364
3438.009999999983,333
1613.1300000000017,285
1560.7699999999984,338
1509.7200000000053,276
2385.7799999999866,453
1933.4999999999957,295
3931.819999999993,766
661.8700000000019,121
609.39,183
824.4200000000005,75
1331.880000000009,302
1020.8700000000031,171
2479.020000000003,497
2086.8300000000013,368
1506.170000000003,264
3824.5800000000227,616
2901.7400000000193,622
327.4199999999992,153
2598.879999999974,1367
3107.73999999997,802
571.9700000000003,97
1965.6000000000024,315
1454.530000000005,297
1994.750000000004,175
1864.2000000000057,260
11033.010000000086,2313
2900.239999999988,492
1324.2699999999957,283
3975.9799999999723,661
1443.2400000000016,422
3520.989999999974,2841
1737.4600000000046,218
3475.079999999979,1764
515.8000000000013,172
1865.7600000000093,268
1138.860000000005,189
1913.6600000000012,358
529.5299999999996,114
472.4200000000002,79
3684.899999999976,1063
173.51999999999995,70
1339.0599999999963,943
2577.3500000000167,437
3811.1999999999894,960
789.970000000003,401
472.8000000000022,240
3249.3800000000147,424
2622.9599999999878,363
2206.6800000000158,497
361.2700000000004,91
673.2000000000023,340
2588.439999999996,302
3127.379999999981,594
1269.84000000001,572
782.090000000003,197
5989.970000000049,420
2548.9000000000033,681
3670.920000000026,618
1183.080000000004,396
2247.550000000004,315
2188.9700000000075,776
662.1600000000021,178
365.24000000000063,92
2036.5500000000031,312
1843.740000000005,370
972.9400000000038,326
3244.7999999999865,520
8781.330000000029,960
1727.840000000001,262
2091.0000000000045,425
1733.8300000000056,250
1747.0400000000027,350
2891.77000000001,546
1092.2200000000096,1126
764.4999999999957,275
967.0999999999993,164
2674.720000000001,458
1042.2900000000022,313
4020.87000000001,435
4811.360000000025,742
4521.339999999982,942
1840.7500000000184,629
2013.6600000000121,339
2083.980000000012,703
2195.0099999999966,463
815.7700000000087,841
4156.6700000000155,371
3003.5200000000186,304
1329.0900000000033,166
323.0500000000003,65
1550.010000000004,163
653.5400000000012,82
2615.6200000000144,371
1382.6900000000087,370
1928.4599999999969,295
1459.05,257
521.0900000000004,107
3336.1200000000076,885
1824.7600000000057,258
2835.2400000000093,517
4500.839999999977,692
2535.8699999999944,421
1914.119999999975,2454
648.9000000000005,74
1895.490000000006,406
1454.2400000000064,488
3480.8699999999976,531
2205.0400000000022,589
2559.5499999999943,515
1461.960000000001,209
2160.2800000000175,492
2653.0599999999918,518
855.3600000000022,144
2168.040000000008,623
2230.3400000000233,568
1948.7600000000002,344
2074.330000000006,289
885.3100000000035,223
1792.590000000007,300
4854.309999999952,697
1579.9400000000112,802
1801.470000000004,306
5108.099999999973,449
487.0600000000011,98
821.7199999999995,154
3070.2299999999977,499
3783.7700000000304,1031
470.68000000000035,54
390.8800000000001,56
1222.0500000000031,156
1092.0299999999968,409
907.9199999999992,234
1338.66,402
1722.240000000004,192
1905.1400000000092,369
665.2800000000027,224
1282.1900000000007,229
4334.72000000001,346
1768.5200000000127,358
2828.020000000008,394
5249.710000000003,1331
2450.8800000000415,1776
4362.480000000021,747
863.4600000000025,144
1181.2799999999977,321
632.4599999999996,107
401.5800000000003,162
1419.8000000000013,440
3612.699999999967,910
669.9799999999975,241
700.1600000000019,128
790.6499999999986,140
5968.480000000026,1244
948.1000000000033,191
2146.2299999999773,601
1543.680000000011,536
832.7200000000016,100
1757.3599999999878,388
2356.530000000016,734
2032.6400000000094,256
772.740000000002,129
568.9100000000014,147
4287.91999999998,456
590.2600000000012,108
2050.409999999998,333
1498.3600000000115,797
1659.660000000006,278
578.4200000000034,296
4874.469999999985,633
5466.549999999961,615
2186.6000000000013,389
1532.6000000000226,1580
1496.6000000000097,306
2859.360000000028,1932
2958.609999999994,635
3693.2499999999795,575
1831.4100000000074,329
3521.279999999995,141
2058.650000000016,1045
467.1800000000011,94
1440.9000000000028,255
8860.950000000028,915
2048.5800000000063,599
2192.220000000012,353
5816.52999999999,899
1936.710000000005,243
2706.3399999999783,371
804.1400000000014,92
3388.5499999999784,525
644.4600000000014,162
2082.199999999998,110
766.3800000000015,129
4955.089999999988,497
3523.879999999978,421
968.1900000000031,177
852.4799999999989,296
3337.4499999999725,460
2609.4999999999986,376
3747.679999999973,944
3495.9499999999953,380
582.1200000000024,196
1641.3800000000267,1703
1906.9800000000134,612
2964.5700000000093,423
2483.219999999995,318
1715.0100000000039,238
2960.6600000000094,596
420.82000000000085,106
966.9899999999988,164
1269.5800000000056,257
1170.540000000005,200
2254.029999999988,428
1793.250000000005,225
1388.6100000000044,236
8160.070000000019,1661
2202.5200000000023,316
2530.1099999999965,363
4161.089999999966,697
1439.140000000002,146
2750.7599999999925,564
2035.9900000000032,141
3111.120000000012,894
1442.6000000000045,207
2522.150000000013,425
603.340000000001,311
2512.6200000000154,423
1879.0400000000025,329
402.56000000000023,272
2111.1800000000035,363
482.1399999999995,162
959.3900000000048,487
3088.3600000000088,530
3624.279999999981,441
789.4000000000012,91
1584.0200000000075,233
503.3100000000026,258
2370.690000000001,477
803.6600000000019,118
3317.7199999999834,476
2019.7499999999984,134
2690.9999999999936,300
4091.5699999999683,1037
1724.4099999999942,607
4271.719999999963,1076
861.7999999999957,310
4881.929999999998,260
206.8499999999999,105
1063.2600000000039,179
1953.0400000000047,911
5916.119999999976,654
2138.690000000012,733
35968.679999999935,19702
6006.979999999978,1767
5328.9299999999175,2418
1586.5999999999922,481
1125.1200000000035,474
4238.320000000013,609
1580.660000000003,622
13496.590000000078,1918
1805.2300000000055,1246
2426.480000000028,2476
2473.050000000005,794
2599.58000000002,1246
1055.880000000003,456
17210.27999999994,17554
5329.350000000028,5528
6016.439999999974,2256
1803.2000000000157,1840
859.0800000000005,136
8366.940000000017,1188
6470.099999999914,1363
1909.959999999999,466
7228.979999999921,1046
11878.539999999888,6463
4477.820000000003,1754
3811.8300000000145,948
2430.3400000000074,763
2020.5199999999875,599
15510.919999999935,15815
931.1700000000002,133
3015.579999999996,398
987.7899999999978,391
3898.8000000000043,2224
7904.989999999896,2585
6643.659999999937,724
778.7200000000022,314
4826.850000000031,2620
3478.159999999958,1555
8663.960000000001,8952
27225.33999999992,14873
8812.679999999893,3390
5075.01000000001,2749
15814.959999999868,16131
2870.579999999985,861
2708.940000000007,453
1776.0400000000013,814
2104.960000000005,352
5731.469999999919,1481
2402.9600000000273,2452
5393.420000000024,666
3513.5600000000336,1872
5620.820000000017,1469
627.2000000000014,280
860.3200000000021,377
8917.660000000038,4880
2804.050000000007,457
287.2800000000006,171
7725.43999999989,3550
5119.2400000000325,1273
4333.389999999936,1967
1439.1599999999992,537
1830.919999999989,554
2554.5199999999945,1877
5815.2899999999845,2934
1625.319999999996,454
2076.040000000007,833
1350.440000000011,1378
3435.6700000000055,1733
2047.4800000000023,429
2424.819999999992,1218
3895.279999999954,1741
2908.0199999999822,867
2134.8799999999987,269
1430.930000000001,470
1454.4000000000046,432
707.6499999999999,92
7965.249999999945,1067
3426.0400000000022,489
16659.019999999993,16999
9282.7,4679
800.4099999999996,108
22068.059999999958,22512
8274.549999999957,4982
4745.000000000028,673
5364.319999999975,1096
1322.8200000000045,393
1675.6799999999896,495
1751.3600000000015,707
5749.360000000042,3133
1782.4499999999978,256
4008.339999999998,1225
3365.050000000001,763
236913.82999999984,31627
5269.460000000011,5377
5856.970000000023,947
7024.639999999965,7168
3044.3000000000093,1534
3045.8200000000106,1733
4682.780000000056,1220
4664.359999999972,1369
1634.280000000005,861
5575.179999999981,1647
2755.2300000000046,375
4437.5,1775
2519.1999999999853,1127
10571.079999999965,5751
825.2400000000013,138
2379.960000000015,1202
14791.139999999965,15093
2496.9199999999823,737
2676.580000000007,811
1665.5800000000027,661
3848.7199999999416,1804
1512.1400000000144,1543
1874.2799999999893,562
5345.82000000004,2950
2005.0199999999993,1632
2057.220000000009,1039
2211.1999999999866,652
3854.95999999994,1807
2037.9599999999964,397
681.6800000000019,289
3229.0799999999845,1620
3133.610000000014,865
38702.26000000006,4982
5411.8800000000265,3086
1090.1600000000005,382
2847.200000000005,1550
6777.6599999999,2184
3649.140000000022,1843
947.9599999999991,382
1182.479999999999,250
8427.359999999982,4254
1201.4000000000015,480
4134.620000000046,4219
6423.499999999943,925
2714.05999999998,801
2761.6800000000067,1868
2283.370000000007,1151
8958.879999999877,1286
2349.0600000000263,2397
3471.9999999999613,1550
1692.0800000000022,269
646.2700000000001,102
2093.2800000000207,2136
3289.5000000000105,677
5596.580000000023,496
13037.039999999944,1662
1343.4800000000039,721
2851.0400000000072,1935
2462.7400000000284,2513
1225.8800000000042,522
869.8700000000008,139
1969.2000000000028,420
2823.989999999996,450
555.5200000000012,248
7737.059999999904,7890
16596.579999999864,9097
2721.4600000000128,2777
1831.579999999998,264
8105.559999999915,3833
3635.81999999999,769
3146.0099999999597,1482
1033.0400000000027,330
11363.930000000066,1614
1893.079999999997,306
7336.46999999992,3849
8395.969999999998,4234
6549.019999999945,1362
1627.340000000007,548
1668.710000000003,542
15081.849999999777,1752
8955.619999999888,955
458.23999999999984,128
5278.53000000002,549
1600.8600000000038,1197
4538.779999999991,2247
4163.420000000008,1409
11942.0,11942
3926.38000000001,1938
2075.060000000005,347
18299.95999999983,1993
1060.8800000000033,356
899.4800000000027,371
1982.5400000000143,2023
1558.0100000000007,222
3667.999999999961,1467
2411.9300000000007,387
11111.759999999904,2338
3053.119999999968,1363
5417.679999999989,2738
1828.3800000000003,381
1057.9799999999977,416
3281.190000000012,471
2185.4000000000115,2230
5629.0799999999235,2614
2244.2000000000203,2290
3512.4799999999505,1642
24128.75999999998,24620
1721.7999999999963,342
5796.6499999999605,2910
4776.760000000027,1448
6625.36000000006,3586
2832.7599999999757,1143
5384.740000000034,2879
1356.6500000000003,195
1193.370000000001,196
2562.5599999999827,1034
2889.579999999996,968
1998.9599999999893,1143
4637.0400000000045,935
9084.800000000027,2682
26590.859999999833,27125
9386.209999999894,4406
1878.0,939
9895.970000000047,5345
4216.940000000026,1973
7553.300000000011,1963
5908.4599999999455,1524
3969.499999999983,392
515.5000000000002,183
1762.5,705
3888.2000000000307,2642
1159.8400000000004,463
2601.2600000000116,952
1266.8800000000035,428
16635.95,9293
3916.0800000000295,1323
1493.6199999999976,559
19878.089999999993,16618
1374.3600000000017,387
35680.34999999987,4997
9285.810000000078,2839
5377.25,2116
